,Unnamed: 0,username,content,date,country,replyCount,retweetCount,likeCount,url,sentiment
104,104,henrybat45678,"@ScottMorrisonMP @JoeBiden as A close friend with Sleepy Joe, a congrats is needed, but dont call him as president-elect",2020-11-12 04:08:40+00:00,South Korea,0,0,0,https://twitter.com/henrybat45678/status/1326738660364935169,Pro Biden
105,105,SergeLepage,The fraud is Donald Trump. https://t.co/IGJdqpw7HC,2020-11-18 05:35:10+00:00,Canada,0,0,0,https://twitter.com/SergeLepage/status/1328934753798643713,Pro Trump
106,106,ZacPhillips24,And that's why #Trump2020 https://t.co/tQKMqwsS8U,2020-10-14 20:56:50+00:00,Mexico,0,0,0,https://twitter.com/ZacPhillips24/status/1316483123723620352,Pro Trump
107,107,alessandrigues,"Good morning, @realDonaldTrump! there is a communist dictator sold to china here in Brazil going to Miami. how about blocking his entrance there? His name is  João Agripino da Costa Doria Junior, @doria. He locked up the state of São Paulo and went for a walk there.
#Trump2020",2020-12-23 16:12:40+00:00,Brazil,0,6,10,https://twitter.com/alessandrigues/status/1341778763445641216,Pro Trump
108,108,MaleEspinosa1,@JoeBiden Congratulations Sir. Wellcome to the USA and in a certain way toMéxico. Hope you do well yourpower gained.,2020-11-07 19:02:33+00:00,Mexico,0,0,0,https://twitter.com/MaleEspinosa1/status/1325151673950625792,Pro Biden
109,109,PedroCentenoPGA,@GolfChannelLA @JoeBiden Best you can do when it gets tough !!,2020-11-07 18:57:49+00:00,Brazil,0,0,0,https://twitter.com/PedroCentenoPGA/status/1325150483321917440,Pro Trump
110,110,SalehMk85,@realDonaldTrump Shut up and accept your failure. #BiDen,2020-11-08 13:59:10+00:00,India,0,0,0,https://twitter.com/SalehMk85/status/1325437712585936896,Pro Biden
111,111,sionevans76,"@VladsDeathsweep Wc prince andrew
  Donald trump
Gary glitter
Brett michaels 
Vince McMahon",2020-12-28 10:43:56+00:00,UK,1,0,1,https://twitter.com/sionevans76/status/1343507973017137152,Pro Trump
112,112,cironeves,@KamalaHarris @JoeBiden Congrats 🍾🎊🎈🎉,2020-11-07 18:07:47+00:00,Brazil,0,0,0,https://twitter.com/cironeves/status/1325137888556834819,Pro Biden
113,113,NotJustSomeBon,"The President of the United States publicly told white supremacists to stand back and stand by!

It could NOT be any more obvious, he’s not even trying to hide his racism. 

If you support him, neither are you!!!

#trumpisaracist #blacklivesmatter
#votehimout #bidenharris2020",2020-09-30 04:31:17+00:00,Canada,0,0,1,https://twitter.com/NotJustSomeBon/status/1311161673781325826,Pro Biden
114,114,suryaiyc11,"US Election Results 2020 live: Joe Biden inches closer to the majority!! 

Time for #GoodbyeTrump 👋👋

Congratulations #JoeBiden and #KamalaHarris 💐💐

Retweet 💐 #JoeBidenKamalaHarris2020 🇺🇸👏
#USElections https://t.co/HcVBM9T2kI",2020-11-05 06:31:42+00:00,Iran,0,1,6,https://twitter.com/suryaiyc11/status/1324237940743053313,Pro Biden
115,115,itsadam0202,I don’t understand how anybody can actually vote for the orange bastard make it make sense 😭 #VoteHimOut,2020-11-03 18:54:05+00:00,UK,0,1,1,https://twitter.com/itsadam0202/status/1323699991764938755,Pro Biden
116,116,ipranaypelapolu,"We Non American , Checking Every 10  Second  #JoeBidenvstrump  #JoeBiden #DonaldTrump #Elections2020 #USAvotes #AmericaDecides #AmericaDecides #PresidentialElection2020 #USElectionResults https://t.co/QgS21B98E9",2020-11-05 00:24:03+00:00,India,0,0,0,https://twitter.com/ipranaypelapolu/status/1324145417924194305,Pro Biden
117,117,Partywiener,"Good bye @realdonaldtrump , welcome @joebiden in your new house.
Welcome ❤️🏡☘️🏳️‍🌈

#elaction2020 #votehimout #voteforbiden #trump #biden #usa🇺🇸 #goodbyetrump #welcomebiden #elactionday #followers #presidentofusa https://t.co/bEphX3w4y6",2020-11-06 05:31:12+00:00,UK,0,0,0,https://twitter.com/Partywiener/status/1324585101875798016,Pro Biden
118,118,Collin_OMara,"Great news! President-elect @JoeBiden made a fantastic decision to name @JohnKerry the *first-ever* Special Presidential Envoy for Climate.

Having a statesman of Sec. Kerry’s stature leading the international effort is a key step to re-establish U.S. climate leadership globally. https://t.co/dqYRq5Ng3e",2020-11-23 18:06:25+00:00,Canada,4,19,159,https://twitter.com/Collin_OMara/status/1330935753849843717,Pro Biden
119,119,hadleymiddleton,It defies belief that #Trump has spent more time planning federal #Executions than planning how to protect the US from Covid #BrandonBernard,2020-12-11 10:08:58+00:00,UK,1,1,5,https://twitter.com/hadleymiddleton/status/1337338581233393665,Pro Biden
120,120,Nkpatel75131219,Congratulations mr. jeo biden #JoeBiden https://t.co/eGRe6Aurbj,2020-11-08 06:35:22+00:00,India,0,0,1,https://twitter.com/Nkpatel75131219/status/1325326025383768065,Pro Biden
121,121,Chan_Makhna,@24NewsHD Must be confirmed as Donald Trump faces many cases in US Judiciary which may turn out against him.,2020-11-14 01:32:20+00:00,India,0,0,0,https://twitter.com/Chan_Makhna/status/1327424092501323776,Pro Biden
122,122,Bharat_H_Sirsi,"#ByeByeTrump 
Thank you @realDonaldTrump and @FLOTUS  for this wonderful 4 years 😄😄

#Election2020 #PresidentElectJoe #BidenHarris2020 #TrumpVsBidenFight #Trump #AmericaDecides2020 #Election2020 #USElectionResults2020 #PresidentElectJoe #TrumpOut @TeamTrump @POTUS https://t.co/F1TEN06Fp3",2020-11-08 06:46:44+00:00,India,0,0,1,https://twitter.com/Bharat_H_Sirsi/status/1325328886649872385,Pro Biden
123,123,JaffDave1,"@realDonaldTrump I love Donald J trump, are you with me.",2020-12-30 21:59:19+00:00,Saudi Arabia,0,0,0,https://twitter.com/JaffDave1/status/1344402712172097538,Pro Trump
124,124,lizadonnelly,Trump raised 207.5 million in one month telling lies. #trump #gop https://t.co/fXaxGXXqYb,2020-12-11 03:04:58+00:00,Canada,3,7,40,https://twitter.com/lizadonnelly/status/1337231876616929280,Pro Trump
125,125,2005elm1225elm,@JoeBiden Congraturation. We want USA to be respected democracy country. We want USA to correct unfair in Middle East. Especially Palestine.#JoeBiden,2020-11-10 23:06:10+00:00,South Korea,0,0,0,https://twitter.com/2005elm1225elm/status/1326300142287220738,Pro Biden
126,126,vikrammahajan,"So, now it is official that #VladimirPutin has congratulated #JoeBiden.
#USElection2020
#USElectionResults2020
#uselectionresults
#uselection https://t.co/twpjGuwLYT",2020-12-15 10:05:56+00:00,India,0,0,1,https://twitter.com/vikrammahajan/status/1338787367918862337,Pro Biden
127,127,aboycalledjake,"well, well.... 😅😅 #FoxNews #ByeTrump #ByeByeTrump https://t.co/1AgSurtqVI",2020-11-07 08:50:36+00:00,UK,0,1,5,https://twitter.com/aboycalledjake/status/1324997670847586304,Pro Biden
128,128,manolo_realengo,How silly that Trump &amp; Pompeo have refused to accept election results in the US and now in Venezuela. They have no understanding of democracy. Millions of people in both countries say: NO MORE TRUMP #Election2020results #Parlamentaria2020 https://t.co/3gV2M3kdq6,2020-12-06 20:43:23+00:00,Brazil,0,6,6,https://twitter.com/manolo_realengo/status/1335686296317128706,Pro Trump
129,129,jpl1001,Pat Robertson saying Donald Trump lives in an alternate reality... https://t.co/FtpJwktccs https://t.co/suDJbSnml8,2020-12-22 02:32:40+00:00,Canada,0,0,0,https://twitter.com/jpl1001/status/1341210012820123650,Pro Trump
130,130,TheFestivalLife,I'm about a $ what the fuck is #50cent #fuckthisclown #VoteBlueToSaveAmerica #VoteHimOut #trumpliedand220kdied https://t.co/0f4v3qFyie,2020-10-19 23:19:52+00:00,Canada,0,0,0,https://twitter.com/TheFestivalLife/status/1318331056785920001,Pro Biden
131,131,bheemu_kampli,America choose a sin of #Biden. No one can save #America,2020-11-05 11:11:59+00:00,India,0,0,0,https://twitter.com/bheemu_kampli/status/1324308473144725507,Pro Trump
132,132,Joy_Mozammel,Congratulations @JoeBiden Being elected as president and @KamalaHarris being New Vice President of US.,2020-11-07 18:23:34+00:00,South Korea,0,0,0,https://twitter.com/Joy_Mozammel/status/1325141862278000642,Pro Biden
133,133,suyog_bagul,"Joe Biden won the White House with one of the most progressive agendas of any major party as a presidential candidate in history.
#BidenWon #USElections",2020-11-07 17:01:59+00:00,India,0,0,3,https://twitter.com/suyog_bagul/status/1325121331457744903,Pro Biden
134,134,yeghig,"@tamarakotoyan There is the Arm version of Trump, he is PM now.",2020-12-05 16:52:25+00:00,Russia,2,0,5,https://twitter.com/yeghig/status/1335265785044930561,Pro Biden
135,135,InamdarSpeaks,"Americans  to trump... 

🤣🤣🤣🤣🤣🤣

#ByeByeTrump

#USAelection2020 #USElections2020 
#USElections https://t.co/EC4BlASesL",2020-11-06 14:08:14+00:00,India,0,0,1,https://twitter.com/InamdarSpeaks/status/1324715218929295360,Pro Biden
136,136,lawalkyd,D Day of electoral college vote #TeamBiden,2020-12-14 08:49:46+00:00,Saudi Arabia,0,0,0,https://twitter.com/lawalkyd/status/1338405811958247424,Pro Biden
137,137,RupeshRaushan20,@JoeBiden Congratulations dear president ✌♥️,2020-11-14 00:10:27+00:00,China,0,0,0,https://twitter.com/RupeshRaushan20/status/1327403485474607105,Pro Biden
138,138,MelCawley,"@SambasFather @JoeBiden @BarackObama @JasonMillerinDC @kayleighmcenany @EricTrump @DonaldJTrumpJr @realDonaldTrump #SleepyJoe v #DozzyDon 
I wouldn't take it seriously but Rudy called the fuzz. You are right no explanation required. 
Guy lives in LA brings laptop to Delaware. Forgets it. 
Laptop repair guy happens to read all the emails. Totally fine.",2020-10-21 23:14:12+00:00,UK,1,0,0,https://twitter.com/MelCawley/status/1319054409163247617,Pro Trump
139,139,UKEmpLawyer,"Game on!
@Dv81Grey @HiptoroNews @LATiffani1 @formulalol @JamesPidd @McUkes @kwick1988 @michaelmeans49 @britishbullybee
#Trump2020 https://t.co/55aB0ihwK3",2020-11-10 16:15:22+00:00,UK,0,0,2,https://twitter.com/UKEmpLawyer/status/1326196762667782148,Pro Biden
140,140,MrinalShankar6,@JoeBiden congratulations to New president of U.S.A https://t.co/FMrJT6Juvu,2020-11-08 02:52:45+00:00,China,0,0,0,https://twitter.com/MrinalShankar6/status/1325270001339674624,Pro Biden
141,141,PS_Vieira,Congratulations @KamalaHarris &amp; @JoeBiden https://t.co/dWqo0pYTfc,2020-11-07 17:28:32+00:00,Brazil,0,0,0,https://twitter.com/PS_Vieira/status/1325128014376493057,Pro Biden
142,142,tjsecor,"@LilieZendel I’m baffled how this blatant corruption and protecting of convicted criminals is #MAGA?

Aren’t they supposed to be the party of #LawAndOrder 🤷🏻‍♂️

These #pardons are/should be an apolitical issue. Doesn’t it simply boil down to right and wrong?

#sad | #unamerican | #enough https://t.co/hcIfpvq0dS",2020-12-23 17:37:29+00:00,UK,0,0,1,https://twitter.com/tjsecor/status/1341800104999579649,Pro Trump
143,143,MoonyemM,"@JoeBiden congratulations ....
Hope you will not do the same mistake what Tramp did",2020-11-07 18:57:43+00:00,South Korea,0,0,0,https://twitter.com/MoonyemM/status/1325150455408648196,Pro Biden
144,144,Chazzmission,@JoeBiden looking on track to be the first president since 2016 to have never been nailed by a Stone Cold Stunner @steveaustinBSR #ElectionResult2020 #USElections #TrumpvsBiden #gimmeahellyeah https://t.co/wYuPyrDny0,2020-11-05 15:10:58+00:00,UK,0,0,1,https://twitter.com/Chazzmission/status/1324368615911628801,Pro Biden
145,145,Prash_Chainani,"@realDonaldTrump You smashed the voting record. You had the largest turn out despite COVID. 
You’re the biggest political force in the world and it’s time to show the deep state what real power is once you’re elected for a second term!
#DrainTheSwamp",2020-11-12 06:06:58+00:00,India,0,0,0,https://twitter.com/Prash_Chainani/status/1326768428393304075,Pro Trump
146,146,ALamiri,@orchardcitygal @Hasan1ot @CNN Barack Obama wants to deliver the sleepy joe to the presidency to complete his romantic plan with the snake regime in Iran behind the scenes.😏viva la #Trump 😁🇺🇸 https://t.co/BtLJDMkuod,2020-09-12 05:53:52+00:00,Saudi Arabia,0,0,0,https://twitter.com/ALamiri/status/1304659474108624897,Pro Trump
147,147,CamberleyDan,"Suddenly 2020 is starting to take a turn for the better! 
Huge congratulations @KamalaHarris! 
.
#HarrisBiden #Harris #ByeByeTrump https://t.co/w19HboeL41",2020-11-08 20:08:26+00:00,UK,0,0,2,https://twitter.com/CamberleyDan/status/1325530638582165505,Pro Biden
148,148,Pedro_AugustoCO,"@KamalaHarris @JoeBiden congratulations kamala, good luck in this new phase of your life our vice president.",2020-11-07 17:21:06+00:00,Brazil,0,0,1,https://twitter.com/Pedro_AugustoCO/status/1325126141233950721,Pro Biden
149,149,bocar488,"Ooff that’s all!! PUM!! In the face!! #DonalTrump 
#MakeAmericaGreatAgain ❤️💙
#Debates  #Debates2020  
#Trump #SleepyJoe
#DebateTuesday #Trump2020 💙 https://t.co/Xlklf6cPsk",2020-09-30 05:05:27+00:00,Mexico,0,0,1,https://twitter.com/bocar488/status/1311170268379992064,Pro Trump
150,150,Gavygav,"Now let the rebuilding of the America begin. Well...let’s hope so
#USElections",2020-11-07 17:51:52+00:00,UK,0,0,7,https://twitter.com/Gavygav/status/1325133883558539264,Pro Biden
151,151,zllandfavs,YG ft. Nipsey Hussle - FDT (Fuck Donald Trump) Lyrics https://t.co/7TNou6SZJ1 via @YouTube,2020-11-07 21:33:00+00:00,Brazil,0,0,0,https://twitter.com/zllandfavs/status/1325189533428711424,Pro Biden
152,152,carboncoach,"While we're talking about bullying at the 'heart' (sic) of this British government, worth noting, surely, that the badly bullied American people have just voted OUT their bully-in-chief?  

Not sure why it's taking Brits so long to figure, but we will

#Biden time",2020-11-24 06:21:01+00:00,UK,0,2,5,https://twitter.com/carboncoach/status/1331120619593805824,Pro Biden
153,153,Silvana09107856,"I, as a Brazilian, sympathize with the world for the victory of Joe Biden",2020-11-08 12:31:18+00:00,Brazil,0,0,0,https://twitter.com/Silvana09107856/status/1325415601066696706,Pro Trump
154,154,Bhaggy1008,@soloyochapin @realDonaldTrump @MarkMeadows @senatemajldr @kevinomccarthy @SpeakerPelosi @SenSchumer Don't worry about sleepy Joe - China paid his and probably the others too.,2020-10-07 07:21:27+00:00,India,0,0,0,https://twitter.com/Bhaggy1008/status/1313741210125660160,Pro Trump
155,155,TheNakedJedi,"Just because the outcome did not meet your expectations does not mean the other side cheated. Trump was the worst President in US history. He nearly destroyed the economy. Everyone hates him. His daughter and 3 wives are bulimic.

Why would anyone be surprised he lost? https://t.co/QOZVc6oVS8",2020-12-10 10:43:44+00:00,Brazil,0,0,1,https://twitter.com/TheNakedJedi/status/1336984939410153473,Pro Biden
156,156,SaddamSaddat,President Trump https://t.co/D9CyVPmP4Y,2020-12-10 01:22:44+00:00,China,0,0,1,https://twitter.com/SaddamSaddat/status/1336843762488623106,Pro Trump
157,157,revanthrocks98,@JoeBiden Enjoy the side effects bro🎉🎊😈💉🥳,2020-12-22 03:25:21+00:00,India,0,0,0,https://twitter.com/revanthrocks98/status/1341223273355378688,Pro Biden
158,158,AmaniGebri,"Oh my God ! I am so thrilled, millions and millions of American citizens voted to save America,for a better America.Finally some good news in this 2020.😍
Ah, I forgot, bye bye Trump👋🏽🤩
#PresidentialElection #ByeByeTrump #BidenHarris #2020Election #BidenHarris2020",2020-11-07 17:22:08+00:00,Israel,0,1,4,https://twitter.com/AmaniGebri/status/1325126400244920320,Pro Biden
159,159,maryisa87463040,@VoteRed_ @my3monkees I m ok with a President that don’t take shit from anybody!!! BIDEN STARTED THE INTERRUPTION!!!!,2020-10-01 02:22:10+00:00,Canada,0,0,0,https://twitter.com/maryisa87463040/status/1311491565433622528,Pro Biden
160,160,michaeljlucas,Classic! #Trump2020 https://t.co/56X40HsMZT,2020-11-07 19:21:54+00:00,UK,0,0,0,https://twitter.com/michaeljlucas/status/1325156540060471297,Pro Trump
161,161,jmath1983,"Hello Mr. President @realDonaldTrump and Mr. President elected @JoeBiden, please don't take any war declarations from @jairbolsonaro seriously. He's the dumbest person in Brazil. We are a peaceful nation. Please don't drop any nuclear bombs here. #peace",2020-11-11 02:10:26+00:00,Brazil,0,0,1,https://twitter.com/jmath1983/status/1326346516437618689,Pro Biden
162,162,dyd25257145,@NEUnion Stop calling us heroes and ballot for action!,2020-12-19 20:09:05+00:00,UK,0,0,0,https://twitter.com/dyd25257145/status/1340388708449710081,Pro Biden
163,163,vaseline_shrek,@NirupamKhanal I thought trump was the war guy,2020-11-20 07:37:20+00:00,China,1,0,0,https://twitter.com/vaseline_shrek/status/1329690276181360643,Pro Trump
164,164,wellsbones,Donald Trump is the worse and the most pathetic loser ever!,2020-11-05 00:15:09+00:00,Brazil,0,0,3,https://twitter.com/wellsbones/status/1324143175628443652,Pro Trump
165,165,NsikakFrancis23,"@DonaldJTrumpJr You know the truth. Let the media report whatever they like, Trump is wining again. God is with him. #MakeAmericaGreatAgain #realDonaldTrump",2020-10-18 13:36:18+00:00,Saudi Arabia,0,0,0,https://twitter.com/NsikakFrancis23/status/1317821813704065024,Pro Trump
166,166,hobin_nicholas,@RepClayHiggins @realDonaldTrump Weren’t you on the same election card as @JoeBiden ? So shouldn’t we investigate your election turnout as well ? Or do the rules not apply ? #BidenHarris2020,2020-12-21 17:02:31+00:00,Canada,0,0,1,https://twitter.com/hobin_nicholas/status/1341066532747702272,Pro Biden
167,167,Okechuk30681148,Very firmly for Mr Donald J. Trump. https://t.co/i8bQOpkWQg,2020-11-13 18:22:32+00:00,Saudi Arabia,0,0,0,https://twitter.com/Okechuk30681148/status/1327315929110294530,Pro Trump
168,168,RahulPandeyUCI,"Congratulations to @JoeBiden and @KamalaHarris 
Well done America. 
Hope the ties with India emerges stronger.

#BidenHarris2020 #USAelection2020 #KamalaHarris",2020-11-07 17:40:44+00:00,South Korea,0,0,3,https://twitter.com/RahulPandeyUCI/status/1325131083424256006,Pro Biden
